"project_id","project_location_id","precision_code","geoname_id","place_name","latitude","longitude","location_type_code","location_type_name","gazetteer_adm_code","gazetteer_adm_name","location_class","geographic_exactness"
"P109932","P109932_3513008","1","3513008","Aguacate","18.59969","-69.83356","PPL","populated place","6295630|6255149|DO|37|3513008","Earth|North America|Dominican Republic|Provincia de Santo Domingo|Aguacate","2","1"
"P109932","P109932_3510885","1","3510885","Cabral","18.25","-71.21667","PPL","populated place","6295630|6255149|DO|03|3510885","Earth|North America|Dominican Republic|Provincia de Barahona|Cabral","2","1"
"P109932","P109932_3510633","1","3510633","Cambronal","18.45","-71.35","PPL","populated place","6295630|6255149|DO|02|3510633","Earth|North America|Dominican Republic|Provincia de Baoruco|Cambronal","2","1"
"P109932","P109932_3509363","1","3509363","Constanza","18.90919","-70.74499","PPL","populated place","6295630|6255149|DO|30|3509366|3509363","Earth|North America|Dominican Republic|Provincia de La Vega|Constanza|Constanza","2","1"
"P109932","P109932_3502483","1","3502483","La Guarana","19.28333","-71.08333","PPL","populated place","6295630|6255149|DO|25|3502483","Earth|North America|Dominican Republic|Provincia de Santiago|La Guarana","2","1"
"P109932","P109932_3500777","1","3500777","Las Barías","18.41667","-70.8","PPL","populated place","6295630|6255149|DO|01|3500777","Earth|North America|Dominican Republic|Provincia de Azua|Las Barías","2","1"
"P109932","P109932_3497585","1","3497585","Los Rinconcitos","18.95732","-71.77668","PPL","populated place","6295630|6255149|DO|11|3497585","Earth|North America|Dominican Republic|Provincia de Elías Piña|Los Rinconcitos","2","1"
"P109932","P109932_3497332","1","3497332","Macasía","18.9453","-71.87823","PPL","populated place","6295630|6255149|DO|11|3497332","Earth|North America|Dominican Republic|Provincia de Elías Piña|Macasía","2","1"
"P109932","P109932_3496015","1","3496015","Najayo","18.28333","-70.11667","PPL","populated place","6295630|6255149|DO|33|3496015","Earth|North America|Dominican Republic|Provincia de San Cristóbal|Najayo","2","1"
"P109932","P109932_3493410","1","3493410","Sabana Yegua","18.71667","-71.01667","PPL","populated place","6295630|6255149|DO|01|3493410","Earth|North America|Dominican Republic|Provincia de Azua|Sabana Yegua","2","1"
"P109932","P109932_3492170","1","3492170","Valdesia","18.41411","-70.27911","PPL","populated place","6295630|6255149|DO|35|3512069|3492170","Earth|North America|Dominican Republic|Provincia de Peravia|Baní|Valdesia","2","1"
"P109986","P109986_2595778","1","2595778","Guédiawaye","14.77446","-17.40212","PPL","populated place","6295630|6255146|SN|01|2595778","Earth|Africa|Senegal|Dakar|Guédiawaye","2","1"
"P109986","P109986_2251084","1","2251084","Joal-Fadiout","14.16667","-16.83333","PPL","populated place","6295630|6255146|SN|07|2251084","Earth|Africa|Senegal|Région de Thiès|Joal-Fadiout","2","1"
"P110020","P110020_2293521","1","2293521","Abobo","5.41613","-4.0159","PPL","populated place","6295630|6255146|CI|82|2293521","Earth|Africa|Ivory Coast|Lagunes|Abobo","2","1"
"P110020","P110020_2293374","1","2293374","Adjamé","5.34558","-3.87196","PPL","populated place","6295630|6255146|CI|82|2293374","Earth|Africa|Ivory Coast|Lagunes|Adjamé","2","1"
"P110020","P110020_2293375","1","2293375","Adjamé","5.35053","-4.02464","PPL","populated place","6295630|6255146|CI|82|2293375","Earth|Africa|Ivory Coast|Lagunes|Adjamé","2","1"
"P110020","P110020_2290623","1","2290623","Cocody","5.33507","-4.0039","PPL","populated place","6295630|6255146|CI|82|2290623","Earth|Africa|Ivory Coast|Lagunes|Cocody","2","1"
"P110020","P110020_2285853","1","2285853","Koumassi","5.29716","-3.96753","PPL","populated place","6295630|6255146|CI|82|2285853","Earth|Africa|Ivory Coast|Lagunes|Koumassi","2","1"
"P110020","P110020_2595323","1","2595323","Marcory","5.31198","-3.99363","PPL","populated place","6295630|6255146|CI|82|2595323","Earth|Africa|Ivory Coast|Lagunes|Marcory","2","1"
"P110020","P110020_2282335","1","2282335","Port-Bouët","5.25677","-3.96299","PPL","populated place","6295630|6255146|CI|82|2282335","Earth|Africa|Ivory Coast|Lagunes|Port-Bouët","2","1"
"P110020","P110020_2280250","1","2280250","Treichville","5.28812","-4.00626","PPL","populated place","6295630|6255146|CI|82|2280250","Earth|Africa|Ivory Coast|Lagunes|Treichville","2","1"
"P110020","P110020_2279577","1","2279577","Yopougon-Attié","5.35345","-4.07019","PPL","populated place","6295630|6255146|CI|82|2279577","Earth|Africa|Ivory Coast|Lagunes|Yopougon-Attié","2","1"
"P110020","P110020_2279575","1","2279575","Yopougon-Santé","5.311","-4.03627","PPL","populated place","6295630|6255146|CI|82|2279575","Earth|Africa|Ivory Coast|Lagunes|Yopougon-Santé","2","1"
"P110051","P110051_7646705","1","7646705","Adampur","29.28026","75.46818","PPL","populated place","6295630|6255147|IN|10|1270023|7646705","Earth|Asia|India|Haryana|Hisār|Adampur","2","1"
"P110051","P110051_1274571","1","1274571","Charkhi Dādri","28.59166","76.27161","PPL","populated place","6295630|6255147|IN|10|1275900|1274571","Earth|Asia|India|Haryana|Bhiwani|Charkhi Dādri","2","1"
"P110051","P110051_1271951","1","1271951","Faridabad","28.41124","77.31316","PPL","populated place","6295630|6255147|IN|10|9148988|1271951","Earth|Asia|India|Haryana|Faridabad District|Faridabad","2","1"
"P110051","P110051_1270642","1","1270642","Gurgaon","28.4601","77.02635","PPL","populated place","6295630|6255147|IN|10|1270644|1270642","Earth|Asia|India|Haryana|Gurgaon|Gurgaon","2","1"
"P110051","P110051_1270022","1","1270022","Hisar","29.15394","75.72294","PPL","populated place","6295630|6255147|IN|10|1270023|1270022","Earth|Asia|India|Haryana|Hisār|Hisar","2","1"
"P110051","P110051_6989598","1","6989598","Jansūi","30.20721","76.68534","PPL","populated place","6295630|6255147|IN|10|1278861|6989598","Earth|Asia|India|Haryana|Ambāla|Jansūi","2","1"
"P110051","P110051_1269042","1","1269042","Jhajjar","28.6063","76.6565","PPL","populated place","6295630|6255147|IN|10|9747981|1269042","Earth|Asia|India|Haryana|Jhajjar|Jhajjar","2","1"
"P110051","P110051_1442251","1","1442251","Kabri","29.42784","76.93965","PPL","populated place","6295630|6255147|IN|10|9747999|1442251","Earth|Asia|India|Haryana|Panipat|Kabri","2","1"
"P110051","P110051_1268597","1","1268597","Kairu","28.69562","75.88066","PPL","populated place","6295630|6255147|IN|10|1275900|1268597","Earth|Asia|India|Haryana|Bhiwani|Kairu","2","1"
"P110051","P110051_1266891","1","1266891","Kharkhauda","28.8787","76.91069","PPL","populated place","6295630|6255147|IN|10|1255745|1266891","Earth|Asia|India|Haryana|Sonīpat|Kharkhauda","2","1"
"P110051","P110051_1262923","1","1262923","Mohāna","29.03401","76.86232","PPL","populated place","6295630|6255147|IN|10|1255745|1262923","Earth|Asia|India|Haryana|Sonīpat|Mohāna","2","1"
"P110051","P110051_6989679","1","6989679","Mohanpur","30.04386","76.50729","PPL","populated place","6295630|6255147|IN|10|1265468|6989679","Earth|Asia|India|Haryana|Kurukshetra|Mohanpur","2","1"
"P110051","P110051_7018862","1","7018862","Nāngal","28.55231","75.66255","PPL","populated place","6295630|6255147|IN|10|1275900|7018862","Earth|Asia|India|Haryana|Bhiwani|Nāngal","2","1"
"P110051","P110051_7646698","1","7646698","Nawada","28.52018","76.55099","PPL","populated place","6295630|6255147|IN|10|9747981|7646698","Earth|Asia|India|Haryana|Jhajjar|Nawada","2","1"
"P110051","P110051_1260870","1","1260870","Pahāri","28.56344","75.73183","PPL","populated place","6295630|6255147|IN|10|1275900|1260870","Earth|Asia|India|Haryana|Bhiwani|Pahāri","2","1"
"P110051","P110051_1260476","1","1260476","Panipat","29.39005","76.96949","PPL","populated place","6295630|6255147|IN|10|9747999|1260476","Earth|Asia|India|Haryana|Panipat|Panipat","2","1"
"P110051","P110051_1259630","1","1259630","Pinjaur","30.79873","76.91822","PPL","populated place","6295630|6255147|IN|10|8402825|1259630","Earth|Asia|India|Haryana|Panchkula|Pinjaur","2","1"
"P110051","P110051_1259018","1","1259018","Rai","28.94206","77.09727","PPL","populated place","6295630|6255147|IN|10|1255745|1259018","Earth|Asia|India|Haryana|Sonīpat|Rai","2","1"
"P110051","P110051_1258966","1","1258966","Rāipur Rāni","30.5856","77.02177","PPL","populated place","6295630|6255147|IN|10|8402825|1258966","Earth|Asia|India|Haryana|Panchkula|Rāipur Rāni","2","1"
"P110051","P110051_6989831","1","6989831","Ratewāli","30.63847","76.98622","PPL","populated place","6295630|6255147|IN|10|8402825|6989831","Earth|Asia|India|Haryana|Panchkula|Ratewāli","2","1"
"P110051","P110051_1258347","1","1258347","Ratia","29.69029","75.57688","PPL","populated place","6295630|6255147|IN|10|9159091|1258347","Earth|Asia|India|Haryana|Fatehabad District|Ratia","2","1"
"P110051","P110051_1436723","1","1436723","Sītaundi","29.57703","76.90703","PPL","populated place","6295630|6255147|IN|10|1267709|1436723","Earth|Asia|India|Haryana|Karnāl|Sītaundi","2","1"
"P110075","P110075_2395477","1","2395477","Avrankou","6.55591","2.65123","PPL","populated place","6295630|6255146|BJ|00","Earth|Africa|Benin|Avrankou","2","1"
"P110075","P110075_2395422","1","2395422","Badékparou","9.2179","2.56571","PPL","populated place","6295630|6255146|BJ|00","Earth|Africa|Benin|Badékparou","2","1"
"P110075","P110075_2395362","1","2395362","Bakpérou","9.41902","1.73219","PPL","populated place","6295630|6255146|BJ|00","Earth|Africa|Benin|Bakpérou","2","1"
"P110075","P110075_2394971","1","2394971","Boroné","8.89189","2.57893","PPL","populated place","6295630|6255146|BJ|00","Earth|Africa|Benin|Boroné","2","1"
"P110075","P110075_2394669","1","2394669","Démon","8.98555","2.5627","PPL","populated place","6295630|6255146|BJ|00","Earth|Africa|Benin|Démon","2","1"
"P110075","P110075_2394624","1","2394624","Diho","8.07961","2.52435","PPL","populated place","6295630|6255146|BJ|00","Earth|Africa|Benin|Diho","2","1"
"P110075","P110075_2394175","1","2394175","Gbédé","8.34021","2.58402","PPL","populated place","6295630|6255146|BJ|00","Earth|Africa|Benin|Gbédé","2","1"
"P110075","P110075_2394086","1","2394086","Gogoro","8.28453","2.64763","PPL","populated place","6295630|6255146|BJ|00","Earth|Africa|Benin|Gogoro","2","1"
"P110075","P110075_2393836","1","2393836","Idigny","7.48119","2.69302","PPL","populated place","6295630|6255146|BJ|00","Earth|Africa|Benin|Idigny","2","1"
"P110075","P110075_2393832","1","2393832","Idouya","8.43999","2.57602","PPL","populated place","6295630|6255146|BJ|00","Earth|Africa|Benin|Idouya","2","1"
"P110075","P110075_2393789","1","2393789","Issaba","7.08849","2.62201","PPL","populated place","6295630|6255146|BJ|00","Earth|Africa|Benin|Issaba","2","1"
"P110075","P110075_2393787","1","2393787","Issalé","6.93333","2.7","PPL","populated place","6295630|6255146|BJ|00","Earth|Africa|Benin|Issalé","2","1"
"P110075","P110075_2393617","1","2393617","Katagon","6.63164","2.58621","PPL","populated place","6295630|6255146|BJ|00","Earth|Africa|Benin|Katagon","2","1"
"P110075","P110075_2393600","1","2393600","Kayo","8.5964","2.58526","PPL","populated place","6295630|6255146|BJ|00","Earth|Africa|Benin|Kayo","2","1"
"P110075","P110075_2393551","2","2393551","Kétou","7.36332","2.59978","PPL","populated place","6295630|6255146|BJ|17|2393551","Earth|Africa|Benin|Plateau Department|Kétou","2","2"
"P110075","P110075_2393521","1","2393521","Kilibo","8.57615","2.5999","PPL","populated place","6295630|6255146|BJ|00","Earth|Africa|Benin|Kilibo","2","1"
"P110075","P110075_2392746","2","2392746","Missérété","6.55872","2.59063","PPL","populated place","6295630|6255146|BJ|00","Earth|Africa|Benin|Missérété","2","2"
"P110075","P110075_2392402","1","2392402","Okounfo","8.31652","2.626","PPL","populated place","6295630|6255146|BJ|00","Earth|Africa|Benin|Okounfo","2","1"
"P110075","P110075_2392394","1","2392394","Okpomèta","7.39311","2.65386","PPL","populated place","6295630|6255146|BJ|00","Earth|Africa|Benin|Okpomèta","2","1"
"P110075","P110075_7669245","1","7669245","Onigbolo","7.18535","2.6517","PPL","populated place","6295630|6255146|BJ|16|7669245","Earth|Africa|Benin|Département de l’Ouémé|Onigbolo","2","1"
"P110075","P110075_2392008","1","2392008","Sakété","7.36819","1.98681","PPL","populated place","6295630|6255146|BJ|00","Earth|Africa|Benin|Sakété","2","1"
"P110075","P110075_2391893","2","2391893","Savé","8.03424","2.4866","PPL","populated place","6295630|6255146|BJ|11|2391893","Earth|Africa|Benin|Collines Department|Savé","2","2"
"P110075","P110075_2391377","1","2391377","Tchaourou","8.88649","2.59752","PPL","populated place","6295630|6255146|BJ|10|2391377","Earth|Africa|Benin|Borgou Department|Tchaourou","2","1"
"P110075","P110075_2391374","1","2391374","Tchatchou","9.12273","2.56099","PPL","populated place","6295630|6255146|BJ|00","Earth|Africa|Benin|Tchatchou","2","1"
"P110075","P110075_2391333","1","2391333","Tekparou","9.00655","2.58474","PPL","populated place","6295630|6255146|BJ|00","Earth|Africa|Benin|Tekparou","2","1"
"P110075","P110075_2391080","1","2391080","Toui","8.68251","2.5957","PPL","populated place","6295630|6255146|BJ|00","Earth|Africa|Benin|Toui","2","1"
"P110075","P110075_2391042","1","2391042","Tourou","9.34479","2.5476","PPL","populated place","6295630|6255146|BJ|00","Earth|Africa|Benin|Tourou","2","1"
"P110075","P110075_2390769","1","2390769","Yoko","6.70796","2.61038","PPL","populated place","6295630|6255146|BJ|00","Earth|Africa|Benin|Yoko","2","1"
"P110092","P110092_3828262","1","3828262","Ciudad Sandino","12.15889","-86.34417","PPL","populated place","6295630|6255149|NI|10|3828262","Earth|North America|Nicaragua|Departamento de Managua|Ciudad Sandino","2","1"
"P110092","P110092_3616035","1","3616035","Tipitapa","12.19732","-86.09706","PPL","populated place","6295630|6255149|NI|10|3616035","Earth|North America|Nicaragua|Departamento de Managua|Tipitapa","2","1"
