project_id,project_location_id,precision_code,geoname_id,place_name,latitude,longitude,location_type_code,location_type_name,gazetteer_adm_code,planet,continent,country,loc1,loc2,location_class,geographic_exactness,project_title.x,ad_sector_names,project_title.y,status
P037294,P037294_1337165,3,1337165,Rajshahi,25,89,ADM2,second-order administrative division,6295630|6255147|BD|83|1337165,Earth,Asia,Bangladesh,Rājshāhi Division,Rajshahi,1,1,Road Rehabilitation and Maintenance Project (03),"Government and civil society, general|Transport and storage",Road Rehabilitation and Maintenance Project (03),Completion
P037294,P037294_1337159,3,1337159,Rangpur,25.73333,89.25,ADM2,second-order administrative division,6295630|6255147|BD|87|1337159,Earth,Asia,Bangladesh,Rangpur Division,Rangpur,1,1,Road Rehabilitation and Maintenance Project (03),"Government and civil society, general|Transport and storage",Road Rehabilitation and Maintenance Project (03),Completion
P037294,P037294_1337186,3,1337186,Shariatpur District,23.25,90.36667,ADM2,second-order administrative division,6295630|6255147|BD|81|1337186,Earth,Asia,Bangladesh,Dhaka Division,Shariatpur District,1,1,Road Rehabilitation and Maintenance Project (03),"Government and civil society, general|Transport and storage",Road Rehabilitation and Maintenance Project (03),Completion
P037294,P037294_1337168,3,1337168,Sirajganj,24.33333,89.61667,ADM2,second-order administrative division,6295630|6255147|BD|83|1337168,Earth,Asia,Bangladesh,Rājshāhi Division,Sirajganj,1,1,Road Rehabilitation and Maintenance Project (03),"Government and civil society, general|Transport and storage",Road Rehabilitation and Maintenance Project (03),Completion
P037294,P037294_1337189,3,1337189,Sylhet,24.91667,91.76667,ADM2,second-order administrative division,6295630|6255147|BD|86|1337189,Earth,Asia,Bangladesh,Sylhet Division,Sylhet,1,1,Road Rehabilitation and Maintenance Project (03),"Government and civil society, general|Transport and storage",Road Rehabilitation and Maintenance Project (03),Completion
P041887,P041887_1337212,3,1337212,Satkhira,22.35,89.15,ADM2,second-order administrative division,6295630|6255147|BD|82|1337212,Earth,Asia,Bangladesh,Khulna Division,Satkhira,1,1,Municipal Services,"Water supply and sanitation|Other social infrastructure and services|Government and civil society, general|Transport and storage",Municipal Services,Completion
P009550,P009550_1337178,3,1337178,Dhaka,23.81093,90.36542,ADM2,second-order administrative division,6295630|6255147|BD|81|1337178,Earth,Asia,Bangladesh,Dhaka Division,Dhaka,1,1,Primary Education Development Project,"Post-secondary education|Other social infrastructure and services|Government and civil society, general|Basic education",Primary Education Development Project,Completion
P009550,P009550_1337211,3,1337211,Khulna,22.5,89.33333,ADM2,second-order administrative division,6295630|6255147|BD|82|1337211,Earth,Asia,Bangladesh,Khulna Division,Khulna,1,1,Primary Education Development Project,"Post-secondary education|Other social infrastructure and services|Government and civil society, general|Basic education",Primary Education Development Project,Completion
P009550,P009550_1337165,3,1337165,Rajshahi,25,89,ADM2,second-order administrative division,6295630|6255147|BD|83|1337165,Earth,Asia,Bangladesh,Rājshāhi Division,Rajshahi,1,1,Primary Education Development Project,"Post-secondary education|Other social infrastructure and services|Government and civil society, general|Basic education",Primary Education Development Project,Completion
P009482,P009482_1337178,3,1337178,Dhaka,23.81093,90.36542,ADM2,second-order administrative division,6295630|6255147|BD|81|1337178,Earth,Asia,Bangladesh,Dhaka Division,Dhaka,1,1,Fourth Dhaka Water Supply Project,Water supply and sanitation,Fourth Dhaka Water Supply Project,Completion
P009484,P009484_1337201,3,1337201,Bandarban,22,92.33333,ADM2,second-order administrative division,6295630|6255147|BD|84|1337201,Earth,Asia,Bangladesh,Chittagong,Bandarban,1,1,Agricultural Research Management Project,"Agriculture|Government and civil society, general",Agricultural Research Management Project,Completion
P009484,P009484_1337175,3,1337175,Gazipur,25.25,89.5,ADM2,second-order administrative division,6295630|6255147|BD|81|1337175,Earth,Asia,Bangladesh,Dhaka Division,Gazipur,1,1,Agricultural Research Management Project,"Agriculture|Government and civil society, general",Agricultural Research Management Project,Completion
P009533,P009533_1337192,3,1337192,Brahmanbaria,23.98333,91.16667,ADM2,second-order administrative division,6295630|6255147|BD|84|1337192,Earth,Asia,Bangladesh,Chittagong,Brahmanbaria,1,1,Gas Infrastructure Development Project,"Communications|Government and civil society, general|Mineral resources and mining",Gas Infrastructure Development Project,Completion
P009533,P009533_1337193,3,1337193,Comilla,23.4417,91.00987,ADM2,second-order administrative division,6295630|6255147|BD|84|1337193,Earth,Asia,Bangladesh,Chittagong,Comilla,1,1,Gas Infrastructure Development Project,"Communications|Government and civil society, general|Mineral resources and mining",Gas Infrastructure Development Project,Completion
P009533,P009533_1337191,3,1337191,Habiganj,24.43333,91.41667,ADM2,second-order administrative division,6295630|6255147|BD|86|1337191,Earth,Asia,Bangladesh,Sylhet Division,Habiganj,1,1,Gas Infrastructure Development Project,"Communications|Government and civil society, general|Mineral resources and mining",Gas Infrastructure Development Project,Completion
P117542,P117542_1194124,1,1194124,Mongla,22.49015,89.59197,PRT,port,6295630|6255147|BD|82|1194124,Earth,Asia,Bangladesh,Khulna Division,Mongla,3,1,Investment Promotion and Financing Facility,Banking and financial services|Industry|Energy generation and supply|Transport and storage,Investment Promotion and Financing Facility,Implementation
P044810,P044810_7921384,1,7921384,Gaibandha,25.3293,89.5438,PPLA2,seat of a second-order administrative division,6295630|6255147|BD|87|7921384,Earth,Asia,Bangladesh,Rangpur Division,Gaibandha,2,1,Legal and Judicial Capacity Building Project,"Government and civil society, general",Legal and Judicial Capacity Building Project,Completion
P074731,P074731_7921384,1,7921384,Gaibandha,25.3293,89.5438,PPLA2,seat of a second-order administrative division,6295630|6255147|BD|87|7921384,Earth,Asia,Bangladesh,Rangpur Division,Gaibandha,2,1,Financial Services for the Poorest,Banking and financial services,Financial Services for the Poorest,Completion
P086661,P086661_7649230,1,7649230,Magura,23.48702,89.41592,PPLA2,seat of a second-order administrative division,6295630|6255147|BD|82|1337206|8740378|7649230,Earth,Asia,Bangladesh,Khulna Division,Magura,2,1,Bangladesh Water Supply Program Project,"Water supply and sanitation|Banking and financial services|Government and civil society, general",Bangladesh Water Supply Program Project,Completion
P009468,P009468_7921384,1,7921384,Gaibandha,25.3293,89.5438,PPLA2,seat of a second-order administrative division,6295630|6255147|BD|87|7921384,Earth,Asia,Bangladesh,Rangpur Division,Gaibandha,2,1,Fourth Fisheries,"Agriculture|Government and civil society, general",Fourth Fisheries,Completion
P037294,P037294_7921384,1,7921384,Gaibandha,25.3293,89.5438,PPLA2,seat of a second-order administrative division,6295630|6255147|BD|87|7921384,Earth,Asia,Bangladesh,Rangpur Division,Gaibandha,2,1,Road Rehabilitation and Maintenance Project (03),"Government and civil society, general|Transport and storage",Road Rehabilitation and Maintenance Project (03),Completion
P041887,P041887_7921384,1,7921384,Gaibandha,25.3293,89.5438,PPLA2,seat of a second-order administrative division,6295630|6255147|BD|87|7921384,Earth,Asia,Bangladesh,Rangpur Division,Gaibandha,2,1,Municipal Services,"Water supply and sanitation|Other social infrastructure and services|Government and civil society, general|Transport and storage",Municipal Services,Completion
P041887,P041887_7649230,1,7649230,Magura,23.48702,89.41592,PPLA2,seat of a second-order administrative division,6295630|6255147|BD|82|1337206|8740378|7649230,Earth,Asia,Bangladesh,Khulna Division,Magura,2,1,Municipal Services,"Water supply and sanitation|Other social infrastructure and services|Government and civil society, general|Transport and storage",Municipal Services,Completion
P040712,P040712_1185284,1,1185284,Badalgāchi,24.96777,88.90737,PPL,populated place,6295630|6255147|BD|83|1185284,Earth,Asia,Bangladesh,Rājshāhi Division,Badalgāchi,2,1,Water Management Improvement Project,"Agriculture|General environmental protection|Government and civil society, general",Water Management Improvement Project,Implementation
P040712,P040712_1336136,1,1336136,Bhola District,22.68759,90.64403,PPL,populated place,6295630|6255147|BD|85|1336136,Earth,Asia,Bangladesh,Barisal Division,Bhola District,2,1,Water Management Improvement Project,"Agriculture|General environmental protection|Government and civil society, general",Water Management Improvement Project,Implementation
P040712,P040712_7647186,1,7647186,Bhuapur,24.46035,89.87273,PPL,populated place,6295630|6255147|BD|32,Earth,Asia,Bangladesh,Bhuapur,NA,2,1,Water Management Improvement Project,"Agriculture|General environmental protection|Government and civil society, general",Water Management Improvement Project,Implementation
P040712,P040712_1205780,1,1205780,Chingari,22.85522,89.89064,PPL,populated place,6295630|6255147|BD|00,Earth,Asia,Bangladesh,Chingari,NA,2,1,Water Management Improvement Project,"Agriculture|General environmental protection|Government and civil society, general",Water Management Improvement Project,Implementation
P040712,P040712_7647171,1,7647171,Gaibanda,25.32628,89.54494,PPL,populated place,6295630|6255147|BD|70,Earth,Asia,Bangladesh,Gaibanda,NA,2,1,Water Management Improvement Project,"Agriculture|General environmental protection|Government and civil society, general",Water Management Improvement Project,Implementation
P040712,P040712_7485995,1,7485995,Ghātākhāli,22.32316,89.27465,PPL,populated place,6295630|6255147|BD|82|7485995,Earth,Asia,Bangladesh,Khulna Division,Ghātākhāli,2,1,Water Management Improvement Project,"Agriculture|General environmental protection|Government and civil society, general",Water Management Improvement Project,Implementation
P040712,P040712_1202251,1,1202251,Gobra,22.9663,89.81248,PPL,populated place,6295630|6255147|BD|00,Earth,Asia,Bangladesh,Gobra,NA,2,1,Water Management Improvement Project,"Agriculture|General environmental protection|Government and civil society, general",Water Management Improvement Project,Implementation
P040712,P040712_7481991,1,7481991,Kālitola,24.84806,88.18635,PPL,populated place,6295630|6255147|BD|83|7481991,Earth,Asia,Bangladesh,Rājshāhi Division,Kālitola,2,1,Water Management Improvement Project,"Agriculture|General environmental protection|Government and civil society, general",Water Management Improvement Project,Implementation
P040712,P040712_1185198,1,1185198,Kālkini,23.1,90.26667,PPL,populated place,6295630|6255147|BD|00,Earth,Asia,Bangladesh,Kālkini,NA,2,1,Water Management Improvement Project,"Agriculture|General environmental protection|Government and civil society, general",Water Management Improvement Project,Implementation
P040712,P040712_1197424,1,1197424,Khepupāra,21.99239,90.21331,PPL,populated place,6295630|6255147|BD|85|1197424,Earth,Asia,Bangladesh,Barisal Division,Khepupāra,2,1,Water Management Improvement Project,"Agriculture|General environmental protection|Government and civil society, general",Water Management Improvement Project,Implementation
P040712,P040712_1197243,1,1197243,Khuniāgāchh,25.86474,89.39324,PPL,populated place,6295630|6255147|BD|87|1197243,Earth,Asia,Bangladesh,Rangpur Division,Khuniāgāchh,2,1,Water Management Improvement Project,"Agriculture|General environmental protection|Government and civil society, general",Water Management Improvement Project,Implementation
P040712,P040712_7485733,1,7485733,Kumārkhāli,23.86132,89.24197,PPL,populated place,6295630|6255147|BD|82|7485733,Earth,Asia,Bangladesh,Khulna Division,Kumārkhāli,2,1,Water Management Improvement Project,"Agriculture|General environmental protection|Government and civil society, general",Water Management Improvement Project,Implementation
P040712,P040712_1195742,1,1195742,Madinābād,22.35696,89.281,PPL,populated place,6295630|6255147|BD|82|1195742,Earth,Asia,Bangladesh,Khulna Division,Madinābād,2,1,Water Management Improvement Project,"Agriculture|General environmental protection|Government and civil society, general",Water Management Improvement Project,Implementation
P040712,P040712_7482422,1,7482422,Nama Nimgachi,24.57065,88.27766,PPL,populated place,6295630|6255147|BD|83|7482422,Earth,Asia,Bangladesh,Rājshāhi Division,Nama Nimgachi,2,1,Water Management Improvement Project,"Agriculture|General environmental protection|Government and civil society, general",Water Management Improvement Project,Implementation
P040712,P040712_1192335,1,1192335,Pārulia,24.52546,88.39335,PPL,populated place,6295630|6255147|BD|83|1192335,Earth,Asia,Bangladesh,Rājshāhi Division,Pārulia,2,1,Water Management Improvement Project,"Agriculture|General environmental protection|Government and civil society, general",Water Management Improvement Project,Implementation
P040712,P040712_1192176,1,1192176,Pātghāti,22.89272,89.89695,PPL,populated place,6295630|6255147|BD|00,Earth,Asia,Bangladesh,Pātghāti,NA,2,1,Water Management Improvement Project,"Agriculture|General environmental protection|Government and civil society, general",Water Management Improvement Project,Implementation
P040712,P040712_7646711,1,7646711,Patuakhali,22.36833,90.3458,PPL,populated place,6295630|6255147|BD|7646711,Earth,Asia,Bangladesh,Patuakhali,NA,2,1,Water Management Improvement Project,"Agriculture|General environmental protection|Government and civil society, general",Water Management Improvement Project,Implementation
P040712,P040712_7482007,1,7482007,Polādānga,24.92923,88.24528,PPL,populated place,6295630|6255147|BD|83|7482007,Earth,Asia,Bangladesh,Rājshāhi Division,Polādānga,2,1,Water Management Improvement Project,"Agriculture|General environmental protection|Government and civil society, general",Water Management Improvement Project,Implementation
